,actual,predicted,word,word_unk,count
18820,VBN,NN,covered,covered,1
18821,VBN,NN,created,created,1
18822,VBN,NN,cut,cut,3
18823,VBN,NN,damaged,damaged,1
18824,VBN,NN,deceived,<UNK>,1
18825,VBN,NN,deprived,deprived,1
18826,VBN,NN,designated,designated,1
18827,VBN,NN,done,done,1
18828,VBN,NN,dyed,<UNK>,1
18829,VBN,NN,entailed,<UNK>,1
18830,VBN,NN,erased,<UNK>,1
18831,VBN,NN,establshed,<UNK>,1
18832,VBN,NN,expected,<UNK>,5
18833,VBN,NN,feared,feared,1
18834,VBN,NN,festooned,<UNK>,1
18835,VBN,NN,filled,filled,2
18836,VBN,NN,forecast,forecast,1
18837,VBN,NN,founded,founded,2
18838,VBN,NN,gone,gone,1
18839,VBN,NN,ground,ground,1
18840,VBN,NN,guaranteed,guaranteed,1
18841,VBN,NN,happened,happened,1
18842,VBN,NN,hatched,<UNK>,1
18843,VBN,NN,held,held,2
18844,VBN,NN,hidden,hidden,1
18845,VBN,NN,hit,hit,4
18846,VBN,NN,improved,improved,2
18847,VBN,NN,indicated,indicated,1
18848,VBN,NN,injured,injured,1
18849,VBN,NN,insured,insured,1
18850,VBN,NN,intended,intended,1
18851,VBN,NN,isolated,isolated,1
18852,VBN,NN,issued,issued,1
18853,VBN,NN,jailed,jailed,1
18854,VBN,NN,known,known,1
18855,VBN,NN,littered,<UNK>,1
18856,VBN,NN,made,made,1
18857,VBN,NN,magnetized,<UNK>,1
18858,VBN,NN,matched,matched,2
18859,VBN,NN,mentioned,mentioned,1
18860,VBN,NN,monopolized,<UNK>,1
18861,VBN,NN,needed,needed,1
18862,VBN,NN,outdated,outdated,1
18863,VBN,NN,patterned,patterned,1
18864,VBN,NN,planned,planned,2
18865,VBN,NN,polled,polled,1
18866,VBN,NN,preferred,preferred,1
18867,VBN,NN,presumed,presumed,1
18868,VBN,NN,produced,produced,1
18869,VBN,NN,protected,protected,1
18870,VBN,NN,provided,provided,1
18871,VBN,NN,pumped,pumped,1
18872,VBN,NN,ravaged,ravaged,1
18873,VBN,NN,reoffered,reoffered,1
18874,VBN,NN,reported,reported,1
18875,VBN,NN,represented,represented,1
18876,VBN,NN,restored,restored,1
18877,VBN,NN,reviewed,reviewed,1
18878,VBN,NN,run,run,1
18879,VBN,NN,ruptured,<UNK>,1
18880,VBN,NN,seen,seen,1
18881,VBN,NN,separated,separated,1
18882,VBN,NN,set,set,4
18883,VBN,NN,shipped,shipped,1
18884,VBN,NN,short-circuited,<UNK>,1
18885,VBN,NN,slackened,slackened,1
18886,VBN,NN,slaughtered,<UNK>,1
18887,VBN,NN,specified,specified,1
18888,VBN,NN,split,split,1
18889,VBN,NN,spread,spread,1
18890,VBN,NN,started,started,1
18891,VBN,NN,stretched,stretched,1
18892,VBN,NN,surveyed,surveyed,1
18893,VBN,NN,tanned,<UNK>,1
18894,VBN,NN,traded,traded,1
18895,VBN,NN,transmogrified,<UNK>,1
18896,VBN,NN,tried,tried,1
18897,VBN,NN,turned,turned,1
18898,VBN,NN,typed,<UNK>,1
18899,VBN,NN,united,<UNK>,1
18900,VBN,NN,used,used,1
18901,VBN,NN,varied,varied,1
18902,VBN,NN,veiled,<UNK>,1
18903,VBN,NN,warned,warned,1
18904,VBN,NN,withdrawn,withdrawn,1
18905,VBN,NN,won,won,1
18906,VBN,NN,wrenched,<UNK>,1
18907,VBN,NNP,Affiliated,<UNK>,1
18908,VBN,NNP,CODE-NAMED,<UNK>,1
18909,VBN,NNP,Come,<UNK>,1
18910,VBN,NNP,OFFERED,OFFERED,2
18911,VBN,NNP,REVISED,<UNK>,1
18912,VBN,NNP,SciMed,<UNK>,1
18913,VBN,NNP,Trained,<UNK>,1
18914,VBN,NNP,United,United,2
18915,VBN,NNP,affiliated,affiliated,1
18916,VBN,NNP,aged,aged,1
18917,VBN,NNP,appalled,<UNK>,1
18918,VBN,NNP,assured,assured,1
18919,VBN,NNP,banned,banned,1
18920,VBN,NNP,called,called,1
18921,VBN,NNP,co-managed,<UNK>,1
18922,VBN,NNP,composed,composed,1
18923,VBN,NNP,contested,<UNK>,1
18924,VBN,NNP,convicted,convicted,1
18925,VBN,NNP,coordinated,coordinated,1
18926,VBN,NNP,criticized,criticized,1
18927,VBN,NNP,crowded,crowded,1
18928,VBN,NNP,dated,dated,1
18929,VBN,NNP,divided,divided,1
18930,VBN,NNP,ended,ended,1
18931,VBN,NNP,equipped,equipped,1
18932,VBN,NNP,established,established,1
18933,VBN,NNP,expected,<UNK>,3
18934,VBN,NNP,fired,fired,1
18935,VBN,NNP,given,given,2
18936,VBN,NNP,guaranteed,guaranteed,1
18937,VBN,NNP,invited,invited,1
18938,VBN,NNP,made,made,1
18939,VBN,NNP,managed,managed,1
18940,VBN,NNP,married,married,1
18941,VBN,NNP,murdered,murdered,1
18942,VBN,NNP,nicknamed,nicknamed,1
18943,VBN,NNP,ordered,ordered,1
18944,VBN,NNP,owned,owned,1
18945,VBN,NNP,preferred,preferred,1
18946,VBN,NNP,printed,printed,1
18947,VBN,NNP,published,published,1
18948,VBN,NNP,ravaged,ravaged,1
18949,VBN,NNP,read,read,1
18950,VBN,NNP,released,released,1
18951,VBN,NNP,revalued,<UNK>,1
18952,VBN,NNP,sanitized,<UNK>,1
18953,VBN,NNP,slimmed,<UNK>,1
18954,VBN,NNP,squeezed,squeezed,1
18955,VBN,NNP,victimized,<UNK>,1
18956,VBN,NNP,weakened,weakened,1
18957,VBN,NNS,Bolstered,<UNK>,1
18958,VBN,NNS,Born,<UNK>,2
18959,VBN,NNS,Coupled,<UNK>,1
18960,VBN,NNS,Excluded,<UNK>,1
18961,VBN,NNS,Foiled,<UNK>,1
18962,VBN,NNS,Helped,<UNK>,1
18963,VBN,NNS,Hit,<UNK>,1
18964,VBN,NNS,Imprisoned,<UNK>,1
18965,VBN,NNS,Inspired,<UNK>,1
18966,VBN,NNS,Prompted,<UNK>,1
18967,VBN,NNS,Questioned,<UNK>,1
18968,VBN,NNS,Recruited,<UNK>,1
18969,VBN,NNS,Signed,<UNK>,1
18970,VBN,NNS,accrued,accrued,1
18971,VBN,NNS,applied,applied,1
18972,VBN,NNS,arranged,arranged,1
18973,VBN,NNS,associated,associated,1
18974,VBN,NNS,assumed,assumed,1
18975,VBN,NNS,believed,believed,1
18976,VBN,NNS,blocked,blocked,1
18977,VBN,NNS,burdened,burdened,1
18978,VBN,NNS,calculated,calculated,1
18979,VBN,NNS,charged,<UNK>,1
18980,VBN,NNS,come,come,1
18981,VBN,NNS,commissioned,commissioned,1
18982,VBN,NNS,compiled,compiled,1
18983,VBN,NNS,completed,completed,1
18984,VBN,NNS,confirmed,confirmed,1
18985,VBN,NNS,decelerated,<UNK>,1
18986,VBN,NNS,delayed,delayed,1
18987,VBN,NNS,discussed,discussed,1
18988,VBN,NNS,drafted,drafted,1
18989,VBN,NNS,emitted,<UNK>,1
18990,VBN,NNS,encrusted,<UNK>,1
18991,VBN,NNS,eroded,eroded,1
18992,VBN,NNS,expected,<UNK>,2
18993,VBN,NNS,felt,felt,1
18994,VBN,NNS,followed,followed,1
18995,VBN,NNS,given,given,1
18996,VBN,NNS,happened,happened,1
18997,VBN,NNS,haunted,haunted,1
18998,VBN,NNS,historicized,<UNK>,1
18999,VBN,NNS,insured,insured,1
19000,VBN,NNS,introduced,introduced,1
19001,VBN,NNS,linked,linked,1
19002,VBN,NNS,mistaken,<UNK>,1
19003,VBN,NNS,mobilized,<UNK>,1
19004,VBN,NNS,occupied,occupied,1
19005,VBN,NNS,ordered,ordered,1
19006,VBN,NNS,overcommitted,<UNK>,1
19007,VBN,NNS,owned,owned,1
19008,VBN,NNS,paid,paid,1
19009,VBN,NNS,pared,pared,1
19010,VBN,NNS,priced,priced,1
19011,VBN,NNS,purchased,purchased,1
19012,VBN,NNS,razed,<UNK>,1
19013,VBN,NNS,related,related,1
19014,VBN,NNS,relieved,relieved,1
19015,VBN,NNS,remedied,<UNK>,1
19016,VBN,NNS,reoffered,reoffered,1
19017,VBN,NNS,reported,reported,1
19018,VBN,NNS,repurchased,repurchased,1
19019,VBN,NNS,restored,restored,1
19020,VBN,NNS,restricted,<UNK>,3
19021,VBN,NNS,rewritten,<UNK>,2
19022,VBN,NNS,rumored,rumored,1
19023,VBN,NNS,stepped,stepped,1
19024,VBN,NNS,tarnished,tarnished,1
19025,VBN,NNS,tinkered,<UNK>,1
19026,VBN,NNS,uncovered,uncovered,1
19027,VBN,NNS,underweighted,<UNK>,1
19028,VBN,NNS,unhocked,<UNK>,1
19029,VBN,NNS,used,used,1
19030,VBN,NNS,victimized,<UNK>,1
19031,VBN,POS,centered,centered,1
19032,VBN,POS,chartered,chartered,1
19033,VBN,POS,created,created,1
19034,VBN,POS,done,done,1
19035,VBN,POS,tapped,tapped,1
19036,VBN,POS,televised,televised,1
19037,VBN,PRP,Wanted,Wanted,1
19038,VBN,PRP,abandoned,abandoned,1
19039,VBN,PRP,awarded,awarded,1
19040,VBN,PRP,been,been,1
19041,VBN,PRP,commissioned,commissioned,1
19042,VBN,PRP,destroyed,destroyed,1
19043,VBN,PRP,filled,filled,1
19044,VBN,PRP,lined,lined,1
19045,VBN,PRP,offered,offered,1
19046,VBN,PRP,ordered,ordered,1
19047,VBN,PRP,pledged,pledged,1
19048,VBN,PRP,privatized,privatized,1
19049,VBN,PRP,restarted,restarted,1
19050,VBN,PRP,ripped,ripped,1
19051,VBN,PRP,shown,shown,1
19052,VBN,PRP,sought,sought,1
19053,VBN,PRP,taken,taken,1
19054,VBN,PRP,watched,watched,1
19055,VBN,PRP$,peeled,peeled,1
19056,VBN,RB,Alarmed,Alarmed,1
19057,VBN,RB,CHANGED,CHANGED,1
19058,VBN,RB,Disgusted,<UNK>,1
19059,VBN,RB,assessed,assessed,1
19060,VBN,RB,based,based,1
19061,VBN,RB,been,been,1
19062,VBN,RB,borrowed,borrowed,1
19063,VBN,RB,broken,broken,1
19064,VBN,RB,brought,brought,1
19065,VBN,RB,caught,caught,1
19066,VBN,RB,compared,compared,1
19067,VBN,RB,completed,completed,1
19068,VBN,RB,crept,crept,1
19069,VBN,RB,damaged,damaged,1
19070,VBN,RB,decontaminated,<UNK>,1
19071,VBN,RB,defined,defined,1
19072,VBN,RB,done,done,1
19073,VBN,RB,embarked,embarked,1
19074,VBN,RB,employed,employed,1
19075,VBN,RB,expected,<UNK>,1
19076,VBN,RB,fared,fared,1
19077,VBN,RB,forgotten,forgotten,1
19078,VBN,RB,gotten,gotten,1
19079,VBN,RB,handled,handled,1
19080,VBN,RB,indicted,indicted,1
19081,VBN,RB,lasted,lasted,1
19082,VBN,RB,lined,lined,1
19083,VBN,RB,liquidated,liquidated,1
19084,VBN,RB,packed,packed,1
19085,VBN,RB,pleaded,pleaded,1
19086,VBN,RB,purchased,purchased,1
19087,VBN,RB,reassured,reassured,1
19088,VBN,RB,resurfaced,resurfaced,1
19089,VBN,RB,seen,seen,1
19090,VBN,RB,severed,severed,1
19091,VBN,RB,stretched,stretched,1
19092,VBN,RB,stymied,stymied,1
19093,VBN,RB,surged,surged,1
19094,VBN,RB,told,told,1
19095,VBN,RB,trailed,trailed,2
19096,VBN,RB,warned,warned,1
19097,VBN,RBR,arranged,arranged,1
19098,VBN,RBR,bombarded,bombarded,1
19099,VBN,RBR,gotten,gotten,1
19100,VBN,RBR,informed,informed,1
19101,VBN,RBR,rebuffed,rebuffed,1
19102,VBN,RP,cost,cost,1
19103,VBN,RP,lost,lost,1
19104,VBN,RP,negotiated,negotiated,1
19105,VBN,RP,salvaged,salvaged,1
19106,VBN,RP,shipped,shipped,1
19107,VBN,TO,accepted,accepted,1
19108,VBN,TO,born,born,1
19109,VBN,TO,changed,changed,1
19110,VBN,TO,consisted,consisted,1
19111,VBN,TO,declared,declared,1
19112,VBN,TO,defined,defined,1
19113,VBN,TO,discovered,discovered,1
19114,VBN,TO,experienced,experienced,1
19115,VBN,TO,happened,happened,1
19116,VBN,TO,helped,helped,2
19117,VBN,TO,produced,produced,1
19118,VBN,TO,projected,projected,1
19119,VBN,TO,reduced,reduced,1
19120,VBN,TO,renewed,renewed,1
19121,VBN,TO,trimmed,trimmed,1
19122,VBN,VB,become,become,2
19123,VBN,VB,buffeted,buffeted,1
19124,VBN,VB,come,come,1
19125,VBN,VB,compared,compared,1
19126,VBN,VB,cut,cut,1
19127,VBN,VB,decreased,decreased,1
19128,VBN,VB,exceeded,exceeded,1
19129,VBN,VB,fined,fined,1
19130,VBN,VB,forecast,forecast,1
19131,VBN,VB,foreseen,<UNK>,1
19132,VBN,VB,given,given,1
19133,VBN,VB,granted,granted,1
19134,VBN,VB,hurt,hurt,2
19135,VBN,VB,hypnotized,<UNK>,1
19136,VBN,VB,matched,matched,1
19137,VBN,VB,merchandised,<UNK>,1
19138,VBN,VB,mocked,<UNK>,1
19139,VBN,VB,offset,offset,1
19140,VBN,VB,placated,<UNK>,1
19141,VBN,VB,put,put,2
19142,VBN,VB,questioned,questioned,1
19143,VBN,VB,rankled,<UNK>,1
19144,VBN,VB,referred,referred,1
19145,VBN,VB,repurchase,repurchase,1
19146,VBN,VB,resisted,resisted,1
19147,VBN,VB,seen,seen,1
19148,VBN,VB,set,set,2
19149,VBN,VB,sheared,<UNK>,1
19150,VBN,VB,shut,shut,1
19151,VBN,VB,spread,spread,1
19152,VBN,VB,whispered,<UNK>,1
19153,VBN,VBD,OUSTED,OUSTED,1
19154,VBN,VBD,accepted,accepted,1
19155,VBN,VBD,accustomed,accustomed,1
19156,VBN,VBD,added,added,4
19157,VBN,VBD,admitted,admitted,2
19158,VBN,VBD,advanced,advanced,2
19159,VBN,VBD,affected,affected,1
19160,VBN,VBD,agreed,agreed,1
19161,VBN,VBD,announced,announced,2
19162,VBN,VBD,anticipated,anticipated,1
19163,VBN,VBD,appended,<UNK>,1
19164,VBN,VBD,argued,argued,2
19165,VBN,VBD,attached,attached,2
19166,VBN,VBD,attracted,attracted,1
19167,VBN,VBD,attributed,attributed,1
19168,VBN,VBD,awarded,awarded,1
19169,VBN,VBD,been,been,1
19170,VBN,VBD,blamed,blamed,1
19171,VBN,VBD,bought,bought,1
19172,VBN,VBD,broadened,broadened,1
19173,VBN,VBD,budged,budged,1
19174,VBN,VBD,built,built,2
19175,VBN,VBD,called,called,4
19176,VBN,VBD,capped,capped,1
19177,VBN,VBD,caused,caused,2
19178,VBN,VBD,claimed,claimed,1
19179,VBN,VBD,closed,closed,2
19180,VBN,VBD,compared,compared,1
19181,VBN,VBD,completed,completed,1
19182,VBN,VBD,conducted,conducted,5
19183,VBN,VBD,confirmed,confirmed,1
19184,VBN,VBD,considered,considered,1
19185,VBN,VBD,continued,continued,1
19186,VBN,VBD,contributed,contributed,1
19187,VBN,VBD,created,created,1
19188,VBN,VBD,crumbled,crumbled,1
19189,VBN,VBD,customized,customized,1
19190,VBN,VBD,declined,declined,1
19191,VBN,VBD,delayed,delayed,1
19192,VBN,VBD,described,described,1
19193,VBN,VBD,designed,designed,2
19194,VBN,VBD,discussed,discussed,1
19195,VBN,VBD,dropped,dropped,2
19196,VBN,VBD,dumped,dumped,1
19197,VBN,VBD,earned,earned,1
19198,VBN,VBD,ended,ended,15
19199,VBN,VBD,entered,entered,1
19200,VBN,VBD,entitled,entitled,1
19201,VBN,VBD,established,established,1
19202,VBN,VBD,estimated,estimated,3
19203,VBN,VBD,expanded,expanded,2
19204,VBN,VBD,faced,faced,3
19205,VBN,VBD,filed,filed,2
19206,VBN,VBD,filled,filled,1
19207,VBN,VBD,forced,forced,1
19208,VBN,VBD,formed,formed,1
19209,VBN,VBD,gained,gained,5
19210,VBN,VBD,given,given,1
19211,VBN,VBD,grew,grew,1
19212,VBN,VBD,guided,guided,1
19213,VBN,VBD,had,had,1
19214,VBN,VBD,hampered,hampered,1
19215,VBN,VBD,handed,handed,1
19216,VBN,VBD,handled,handled,1
19217,VBN,VBD,held,held,4
19218,VBN,VBD,helped,helped,2
19219,VBN,VBD,hit,hit,2
19220,VBN,VBD,ignored,ignored,1
19221,VBN,VBD,improved,improved,1
19222,VBN,VBD,increased,increased,6
19223,VBN,VBD,insured,insured,1
19224,VBN,VBD,introduced,introduced,3
19225,VBN,VBD,involved,involved,3
19226,VBN,VBD,issued,issued,4
19227,VBN,VBD,killed,killed,1
19228,VBN,VBD,led,led,1
19229,VBN,VBD,left,left,2
19230,VBN,VBD,lost,lost,2
19231,VBN,VBD,made,made,10
19232,VBN,VBD,materialized,materialized,1
19233,VBN,VBD,meant,meant,1
19234,VBN,VBD,moved,moved,1
19235,VBN,VBD,narrowed,narrowed,3
19236,VBN,VBD,needed,needed,3
19237,VBN,VBD,noted,noted,1
19238,VBN,VBD,occurred,occurred,1
19239,VBN,VBD,offered,offered,2
19240,VBN,VBD,opposed,opposed,1
19241,VBN,VBD,ordered,ordered,1
19242,VBN,VBD,paid,paid,2
19243,VBN,VBD,placed,placed,2
19244,VBN,VBD,presented,presented,1
19245,VBN,VBD,priced,priced,1
19246,VBN,VBD,provided,provided,3
19247,VBN,VBD,published,published,2
19248,VBN,VBD,purchased,purchased,1
19249,VBN,VBD,put,put,1
19250,VBN,VBD,raised,raised,1
19251,VBN,VBD,rallied,rallied,1
19252,VBN,VBD,reached,reached,1
19253,VBN,VBD,reduced,reduced,1
19254,VBN,VBD,reflected,reflected,1
19255,VBN,VBD,rejected,rejected,1
19256,VBN,VBD,released,released,1
19257,VBN,VBD,remained,remained,1
19258,VBN,VBD,reported,reported,6
19259,VBN,VBD,represented,represented,1
19260,VBN,VBD,required,required,2
19261,VBN,VBD,responded,responded,1
19262,VBN,VBD,resumed,resumed,1
19263,VBN,VBD,retired,retired,1
19264,VBN,VBD,retreated,retreated,1
19265,VBN,VBD,ruled,ruled,1
19266,VBN,VBD,said,said,4
19267,VBN,VBD,sent,sent,1
19268,VBN,VBD,served,served,1
19269,VBN,VBD,set,set,5
19270,VBN,VBD,snapped,snapped,1
19271,VBN,VBD,sold,sold,3
19272,VBN,VBD,spent,spent,2
19273,VBN,VBD,survived,survived,1
19274,VBN,VBD,thought,thought,1
19275,VBN,VBD,told,told,1
19276,VBN,VBD,tossed,tossed,1
19277,VBN,VBD,totaled,totaled,2
19278,VBN,VBD,traded,traded,2
19279,VBN,VBD,turned,turned,1
19280,VBN,VBD,used,used,6
19281,VBN,VBD,valued,valued,2
19282,VBN,VBD,won,won,1
19283,VBN,VBD,worried,worried,1
19284,VBN,VBG,Elected,Elected,2
19285,VBN,VBG,asked,<UNK>,1
19286,VBN,VBG,attached,attached,1
19287,VBN,VBG,blacked,<UNK>,1
19288,VBN,VBG,ceased,ceased,1
19289,VBN,VBG,climbed,climbed,1
19290,VBN,VBG,dispatched,dispatched,1
19291,VBN,VBG,expected,<UNK>,4
19292,VBN,VBG,forgotten,forgotten,1
19293,VBN,VBG,indexed,<UNK>,1
19294,VBN,VBG,insulated,insulated,1
19295,VBN,VBG,offered,offered,1
19296,VBN,VBG,opposed,opposed,1
19297,VBN,VBG,overturned,overturned,1
19298,VBN,VBG,quit,quit,1
19299,VBN,VBG,reminded,reminded,1
19300,VBN,VBG,seen,seen,1
19301,VBN,VBG,smelt,<UNK>,1
19302,VBN,VBG,suffered,suffered,1
19303,VBN,VBG,widened,widened,1
19304,VBN,VBP,backed,backed,1
19305,VBN,VBP,come,come,2
19306,VBN,VBP,have,have,1
19307,VBN,VBP,narrowed,narrowed,1
19308,VBN,VBP,paid,paid,1
19309,VBN,VBP,perceived,perceived,1
19310,VBN,VBP,released,released,1
19311,VBN,VBP,renowned,renowned,1
19312,VBN,VBP,shut,shut,1
19313,VBN,VBZ,appropriated,appropriated,1
19314,VBN,VBZ,been,been,1
19315,VBN,VBZ,seen,seen,1
19316,VBN,VBZ,taken,taken,1
19317,VBN,VBZ,torn,torn,1
19318,VBN,WDT,described,described,1
19319,VBN,WDT,disrupted,disrupted,1
19320,VBN,WDT,made,made,1
19321,VBN,WDT,owned,owned,1
19322,VBN,WP,claimed,claimed,1
19323,VBN,WP,intended,intended,1
19324,VBN,``,Aided,Aided,1
19325,VBN,``,Compiled,Compiled,1
19326,VBN,``,Faced,Faced,1
19327,VBN,``,Given,Given,1
19328,VBN,``,Included,Included,1
19329,VBN,``,Put,Put,1
19330,VBN,``,been,been,1
19331,VBN,``,considered,considered,1
19332,VBN,``,found,found,1
19333,VBN,``,made,made,1
19334,VBN,``,structured,structured,1
19335,VBP,$,retire,retire,1
19336,VBP,'',are,are,1
19337,VBP,'',deserve,deserve,1
19338,VBP,'',discourage,discourage,1
19339,VBP,'',say,say,1
19340,VBP,(,add,add,1
19341,VBP,(,total,total,1
19342,VBP,),constitute,constitute,1
19343,VBP,),give,give,1
19344,VBP,),stress,stress,1
19345,VBP,",",are,are,1
19346,VBP,",",believe,believe,1
19347,VBP,",",break,break,1
19348,VBP,",",buy,buy,1
19349,VBP,",",cross,cross,1
19350,VBP,",",deny,deny,1
19351,VBP,",",do,do,1
19352,VBP,",",fetch,fetch,1
19353,VBP,",",have,have,1
19354,VBP,",",include,include,1
19355,VBP,",",rose,rose,1
19356,VBP,",",shy,shy,1
19357,VBP,",",stay,stay,1
19358,VBP,",",submit,submit,1
19359,VBP,",",want,want,1
19360,VBP,.,Am,Am,1
19361,VBP,.,agree,agree,1
19362,VBP,.,bring,bring,1
19363,VBP,.,describe,describe,1
19364,VBP,.,grasp,grasp,1
19365,VBP,.,guess,guess,1
19366,VBP,.,hint,hint,1
19367,VBP,.,include,include,3
19368,VBP,.,insist,insist,1
19369,VBP,.,lie,lie,1
19370,VBP,.,manifest,manifest,1
19371,VBP,.,occur,occur,1
19372,VBP,.,request,request,1
19373,VBP,.,say,say,1
19374,VBP,:,buy,buy,1
19375,VBP,CC,advise,advise,1
19376,VBP,CC,continue,continue,1
19377,VBP,CC,isolate,isolate,1
19378,VBP,CC,say,say,1
19379,VBP,CC,stick,stick,1
19380,VBP,CC,vary,vary,1
19381,VBP,CD,adopt,adopt,1
19382,VBP,CD,are,are,5
19383,VBP,CD,consume,consume,1
19384,VBP,CD,enroll,enroll,1
19385,VBP,CD,fill,fill,1
19386,VBP,CD,follow,follow,1
19387,VBP,CD,have,have,1
19388,VBP,CD,label,label,1
19389,VBP,CD,participate,participate,1
19390,VBP,CD,remain,remain,1
19391,VBP,CD,score,score,1
19392,VBP,CD,wither,<UNK>,1
19393,VBP,DT,affect,affect,1
19394,VBP,DT,are,are,4
19395,VBP,DT,carry,carry,1
19396,VBP,DT,contain,contain,1
19397,VBP,DT,create,create,1
19398,VBP,DT,earn,<UNK>,1
19399,VBP,DT,expire,expire,1
19400,VBP,DT,expose,<UNK>,1
19401,VBP,DT,fatten,<UNK>,1
19402,VBP,DT,have,have,3
19403,VBP,DT,head,head,1
19404,VBP,DT,hit,hit,1
19405,VBP,DT,include,include,2
19406,VBP,DT,leave,leave,1
19407,VBP,DT,mention,mention,1
19408,VBP,DT,pay,pay,1
19409,VBP,DT,permit,permit,1
19410,VBP,DT,pitch,pitch,1
19411,VBP,DT,say,say,1
19412,VBP,DT,spread,spread,1
19413,VBP,DT,steal,steal,1
19414,VBP,DT,suggest,suggest,1
19415,VBP,DT,sway,sway,1
19416,VBP,DT,take,take,1
19417,VBP,IN,Are,Are,1
19418,VBP,IN,REAP,<UNK>,1
19419,VBP,IN,accept,accept,1
19420,VBP,IN,adjust,adjust,1
19421,VBP,IN,allow,allow,1
19422,VBP,IN,anticipate,anticipate,2
19423,VBP,IN,are,are,14
19424,VBP,IN,assemble,assemble,1
19425,VBP,IN,back,back,1
19426,VBP,IN,believe,believe,1
19427,VBP,IN,buy,buy,1
19428,VBP,IN,call,call,1
19429,VBP,IN,carry,carry,1
19430,VBP,IN,corroborate,<UNK>,1
19431,VBP,IN,cross,cross,1
19432,VBP,IN,detect,detect,1
19433,VBP,IN,distort,distort,1
19434,VBP,IN,down,down,1
19435,VBP,IN,drink,drink,1
19436,VBP,IN,envy,envy,1
19437,VBP,IN,expect,expect,1
19438,VBP,IN,flunk,<UNK>,1
19439,VBP,IN,go,go,1
19440,VBP,IN,haunt,haunt,1
19441,VBP,IN,have,have,1
19442,VBP,IN,head,head,1
19443,VBP,IN,hoard,<UNK>,1
19444,VBP,IN,hold,hold,1
19445,VBP,IN,hurt,hurt,1
19446,VBP,IN,include,include,3
19447,VBP,IN,indicate,indicate,2
19448,VBP,IN,like,like,1
19449,VBP,IN,lose,lose,1
19450,VBP,IN,owe,owe,1
19451,VBP,IN,pool,pool,1
19452,VBP,IN,prepare,prepare,1
19453,VBP,IN,present,present,1
19454,VBP,IN,re-emphasize,<UNK>,1
19455,VBP,IN,re-evaluate,re-evaluate,1
19456,VBP,IN,reach,reach,1
19457,VBP,IN,receive,receive,1
19458,VBP,IN,say,say,3
19459,VBP,IN,scare,scare,1
19460,VBP,IN,show,show,1
19461,VBP,IN,simplify,simplify,1
19462,VBP,IN,take,take,1
19463,VBP,IN,threaten,threaten,1
19464,VBP,IN,tighten,tighten,1
19465,VBP,IN,total,total,1
19466,VBP,IN,underscore,underscore,1
19467,VBP,IN,understand,understand,1
19468,VBP,IN,unroll,<UNK>,1
19469,VBP,IN,wash,wash,1
19470,VBP,IN,wish,<UNK>,1
19471,VBP,JJ,accumulate,<UNK>,1
19472,VBP,JJ,afford,afford,1
19473,VBP,JJ,allow,allow,1
19474,VBP,JJ,are,are,2
19475,VBP,JJ,contain,contain,1
19476,VBP,JJ,deny,deny,1
19477,VBP,JJ,expand,expand,1
19478,VBP,JJ,fatten,<UNK>,1
19479,VBP,JJ,fear,fear,1
19480,VBP,JJ,feel,feel,1
19481,VBP,JJ,handle,handle,1
19482,VBP,JJ,have,have,1
19483,VBP,JJ,include,include,3
19484,VBP,JJ,lead,lead,1
19485,VBP,JJ,live,live,1
19486,VBP,JJ,make,make,1
19487,VBP,JJ,manage,<UNK>,1
19488,VBP,JJ,own,own,3
19489,VBP,JJ,replace,replace,1
19490,VBP,JJ,represent,represent,1
19491,VBP,JJ,sanitize,<UNK>,1
19492,VBP,JJ,seem,seem,1
19493,VBP,JJ,sell,sell,1
19494,VBP,JJ,tend,tend,1
19495,VBP,JJ,total,total,1
19496,VBP,JJR,fret,fret,1
19497,VBP,JJR,operate,operate,1
19498,VBP,MD,are,are,2
19499,VBP,MD,do,do,4
19500,VBP,MD,entrust,<UNK>,1
19501,VBP,MD,have,have,1
19502,VBP,MD,look,<UNK>,1
19503,VBP,MD,need,need,2
19504,VBP,MD,obtain,obtain,1
19505,VBP,MD,single,single,1
19506,VBP,MD,strike,strike,1
19507,VBP,NN,account,account,3
19508,VBP,NN,appeal,appeal,1
19509,VBP,NN,appear,appear,1
19510,VBP,NN,are,are,8
19511,VBP,NN,bear,bear,1
19512,VBP,NN,blurt,<UNK>,1
19513,VBP,NN,buy,buy,1
19514,VBP,NN,call,call,3
